,name,address,longitude,latitude
31,Starbucks,"305 Harrison St Suite 220, Seattle, WA 98109, United States",-122.3507743,47.62103949999999
32,Starbucks,"400 Occidental Ave S, Seattle, WA 98104, United States",-122.3326739,47.59907
33,Starbucks,"1600 E Olive Way, Seattle, WA 98102, United States",-122.324992,47.619373
34,Starbucks,"442 Terry Ave N, Seattle, WA 98109, United States",-122.3365279,47.6229302
35,Starbucks,"824 E Pike St, Seattle, WA 98122, United States",-122.320995,47.614203
36,Starbucks,"505 5th Ave S, Seattle, WA 98104, United States",-122.328289,47.597639
37,Starbucks,"330 Westlake Ave N, Seattle, WA 98109, United States",-122.338248,47.62147299999999
38,Starbucks,"425 Queen Anne Ave N, Seattle, WA 98109, United States",-122.3568959,47.6229507
39,Starbucks,"550 17th Ave, Seattle, WA 98122, United States",-122.30995,47.607171
40,Starbucks,"515 Westlake Ave N, Seattle, WA 98109, United States",-122.3387841,47.624406
41,Starbucks,"800 12th Ave, Seattle, WA 98122, United States",-122.316607,47.609346
42,Starbucks,"747 Broadway, Seattle, WA 98122, United States",-122.321584,47.608774
43,Starbucks,"1401 Broadway, Seattle, WA 98122, United States",-122.321071,47.61389699999999
44,Starbucks,"2118 Westlake Ave, Seattle, WA 98121, United States",-122.337956,47.61724
45,Starbucks,"101 Broadway E, Seattle, WA 98102, United States",-122.3210424,47.61887
46,Starbucks,"601 Broadway, Seattle, WA 98122, United States",-122.3213105,47.6074646
47,Starbucks,"500 Mercer St, Seattle, WA 98109, United States",-122.3472799,47.624732
48,Starbucks,"417 Broadway E, Seattle, WA 98102, United States",-122.3213181,47.6225674
49,Starbucks,"1200 Westlake Ave N, Seattle, WA 98109, United States",-122.3400269,47.629924
50,Starbucks,"2401 Utah Ave S 8th floor, Seattle, WA 98134, United States",-122.3357381,47.5810087
51,Starbucks,"1962 1st Ave S, Seattle, WA 98134, United States",-122.333966,47.584214
